dataset,layer,num_rows,query_position_mode,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,mean_other_completion_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop,top1_fraction_other_completion
mmlu_pro,2,130,pre_trigger_start,0.08434831659094645,0.03653995488756873,0.010640137708889177,0.0,0.48761665028734846,0.4173948931006285,0.03701923076923077,0.03028846153846154,0.0019230769230769232,0.0,0.635576923076923,0.32548076923076924
mmlu_pro,3,130,pre_trigger_start,0.056710990618627805,0.016597542710279904,0.56834325836255,0.0,0.16741412367689637,0.20753162199488054,0.021634615384615384,0.012980769230769231,0.9067307692307692,0.0,0.04471153846153846,0.026923076923076925
mmlu_pro,4,130,pre_trigger_start,0.036415545452529424,0.02160290962582132,0.49469457268714906,0.0,0.25840176331112163,0.21048812439235356,0.009134615384615385,0.008173076923076924,0.7466346153846154,0.0,0.15817307692307692,0.08605769230769231
mmlu_pro,5,130,pre_trigger_start,0.0379969027869475,0.025134279972609454,0.5345955977073082,0.0,0.3018246579127243,0.12558283997842898,0.0038461538461538464,0.0033653846153846156,0.8639423076923077,0.0,0.09375,0.038461538461538464
mmlu_pro,6,130,pre_trigger_start,0.09042714908002661,0.02853450347499277,0.2749326474391497,0.0,0.27596466249356477,0.3586755423591687,0.058653846153846154,0.023557692307692307,0.6091346153846153,0.0,0.14615384615384616,0.1860576923076923
mmlu_pro,7,130,pre_trigger_start,0.057039961279728095,0.028396069216810597,0.36932939543173865,0.0,0.34682129747950685,0.22680934742093087,0.008653846153846154,0.007692307692307693,0.8105769230769231,0.0,0.10576923076923077,0.075
mmlu_pro,8,130,pre_trigger_start,0.09413005461773047,0.02429158184229611,0.3869273338180322,0.0,0.21342870298271568,0.30551391014685997,0.035576923076923075,0.011057692307692308,0.8466346153846154,0.0,0.06057692307692308,0.05721153846153846
mmlu_pro,9,130,pre_trigger_start,0.05608764813424876,0.02369254955063717,0.35991830218296783,0.0,0.22018795773977987,0.36380609050393103,0.011057692307692308,0.009134615384615385,0.7668269230769231,0.0,0.04375,0.17836538461538462
mmlu_pro,10,130,pre_trigger_start,0.06380112643282,0.034092206583591175,0.33531430249030775,0.0,0.36826603762993515,0.23261852957881413,0.009615384615384616,0.009134615384615385,0.84375,0.0,0.07163461538461538,0.075
mmlu_pro,11,130,pre_trigger_start,0.06654467773265564,0.023567532199040914,0.23047609833570626,0.0,0.22648597658038713,0.476493250979827,0.014903846153846155,0.010096153846153847,0.6956730769230769,0.0,0.11298076923076923,0.1764423076923077
mmlu_pro,12,130,pre_trigger_start,0.09982529445193135,0.03655474133691034,0.235023621068551,0.0,0.3534421438906485,0.31170894257151166,0.019230769230769232,0.008173076923076924,0.7673076923076924,0.0,0.14326923076923076,0.07019230769230769
mmlu_pro,13,130,pre_trigger_start,0.10340731230636056,0.03132904010842769,0.18132307030833683,0.0,0.3033479131113451,0.41192170370083586,0.03413461538461538,0.022115384615384617,0.6548076923076923,0.0,0.1701923076923077,0.14086538461538461
mmlu_pro,14,130,pre_trigger_start,0.09379036498900789,0.031318097711146735,0.1973847254537619,0.0,0.32440368523104834,0.3844212224850288,0.01730769230769231,0.01201923076923077,0.7274038461538461,0.0,0.1548076923076923,0.10048076923076923
mmlu_pro,15,130,pre_trigger_start,0.08782176511505475,0.03840075216430705,0.29061283469200133,0.0,0.3967773445577432,0.224788059007663,0.008173076923076924,0.008173076923076924,0.8350961538461539,0.0,0.15528846153846154,0.0014423076923076924
mmlu_pro,16,130,pre_trigger_start,0.1486756132915616,0.034608469353630565,0.27689135028765754,0.0,0.23214178202817073,0.3422912564415198,0.046153846153846156,0.015384615384615385,0.7105769230769231,0.0,0.11057692307692307,0.1326923076923077
mmlu_pro,17,130,pre_trigger_start,0.11351864342219554,0.037743227653062116,0.18100780741526531,0.0,0.3074160700932575,0.3980574809587919,0.025961538461538463,0.01826923076923077,0.6697115384615384,0.0,0.18701923076923077,0.11730769230769231
mmlu_pro,18,130,pre_trigger_start,0.1319239454343915,0.03429605946876109,0.3052807003259659,0.0,0.264887385813591,0.29790797055913854,0.04519230769230769,0.016346153846153847,0.8192307692307692,0.0,0.11009615384615384,0.02548076923076923
mmlu_pro,19,130,pre_trigger_start,0.10010394955483767,0.03328575710676467,0.3091783136129379,0.0,0.2811856555752456,0.3095320792725453,0.03221153846153846,0.013942307692307693,0.7168269230769231,0.0,0.14759615384615385,0.10336538461538461
mmlu_pro,20,130,pre_trigger_start,0.09472627169094407,0.02179872715451683,0.42397984105807085,0.0,0.17535743641828258,0.3059364534914494,0.038461538461538464,0.021153846153846155,0.8197115384615384,0.0,0.10288461538461538,0.03894230769230769
mmlu_pro,21,130,pre_trigger_start,0.10371919737125819,0.019068934841421793,0.4580033724124615,0.0,0.12154105179495393,0.31673637949503386,0.03413461538461538,0.009615384615384616,0.9216346153846153,0.0,0.020192307692307693,0.02403846153846154
mmlu_pro,22,130,pre_trigger_start,0.07363396823549499,0.02344043457056754,0.4950733285683852,0.0,0.17694589224500726,0.25434681446506424,0.0033653846153846156,0.0028846153846153848,0.9634615384615385,0.0,0.01730769230769231,0.015865384615384615
mmlu_pro,23,130,pre_trigger_start,0.05556840541271063,0.014707554215028023,0.5354188637091564,0.0,0.15009131434669074,0.25892141977181804,0.004807692307692308,0.004807692307692308,0.8567307692307692,0.0,0.04278846153846154,0.09567307692307692
mmlu_pro,24,130,pre_trigger_start,0.05516239482766161,0.014443132695921053,0.6014494295303638,0.0,0.12226019712129178,0.2211279826095471,0.0028846153846153848,0.002403846153846154,0.9221153846153847,0.0,0.029326923076923077,0.04567307692307692
mmlu_pro,25,130,pre_trigger_start,0.050451902808764805,0.01281418495480186,0.568476372040235,0.0,0.10305824375424821,0.2780134808558684,0.004326923076923077,0.0028846153846153848,0.9182692307692307,0.0,0.015384615384615385,0.06201923076923077
mmlu_pro,26,130,pre_trigger_start,0.0497881108465103,0.012169912141801503,0.550011805158395,0.0,0.07755765955662355,0.32264242882911975,0.0028846153846153848,0.0028846153846153848,0.8850961538461538,0.0,0.0028846153846153848,0.10913461538461539
mmlu_pro,27,130,pre_trigger_start,0.031505697317278154,0.012363804110030357,0.6427800256472368,0.0,0.1296876237835162,0.19602665110276296,0.005288461538461539,0.005288461538461539,0.9086538461538461,0.0,0.015384615384615385,0.07067307692307692
