dataset,layer,num_rows,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop
math500,9,68,0.0759513630755999,0.016918030596143045,0.3511250827680616,0.24887553087490447,0.09242371521780596,0.02022058823529412,0.004595588235294118,0.7058823529411765,0.20404411764705882,0.03308823529411765
math500,10,68,0.07877192710635855,0.02257970938615686,0.31648123308139686,0.3303287678452976,0.12573884196771198,0.013786764705882353,0.007352941176470588,0.7729779411764706,0.18658088235294118,0.019301470588235295
math500,11,68,0.17295325711807785,0.029950766198453493,0.2063924951807541,0.2336241657681325,0.1113565620719729,0.11121323529411764,0.03952205882352941,0.5735294117647058,0.20404411764705882,0.05606617647058824
math500,12,68,0.12035683641100631,0.03067646241705755,0.22870751711375573,0.24163852845702102,0.1643102713929051,0.019301470588235295,0.006433823529411764,0.7306985294117647,0.171875,0.050551470588235295
math500,13,68,0.159263367381166,0.0297925454150947,0.14472872769350514,0.22142454787321827,0.14814682556179298,0.07720588235294118,0.02665441176470588,0.5303308823529411,0.23713235294117646,0.0818014705882353
math500,14,68,0.13492672000189915,0.02652400520566837,0.18746057667714708,0.23752478099263766,0.14787527767475694,0.043198529411764705,0.017463235294117647,0.6415441176470589,0.20772058823529413,0.06525735294117647
math500,15,68,0.08841834428227123,0.02218754606121151,0.301660148317323,0.2976045008091366,0.13749210783006513,0.001838235294117647,0.0,0.8088235294117647,0.15165441176470587,0.02849264705882353
math500,16,68,0.1304815062595641,0.02511213920687998,0.22815504987888477,0.1902892743511235,0.13693325154428534,0.043198529411764705,0.01011029411764706,0.5735294117647058,0.19393382352941177,0.07904411764705882
math500,17,68,0.1175949016777689,0.024796684315601048,0.23318374244605794,0.24277433331179268,0.12850269738598452,0.007352941176470588,0.003676470588235294,0.6819852941176471,0.2270220588235294,0.050551470588235295
math500,18,68,0.1112171630238128,0.021761619918834185,0.2733406781711999,0.25817298582371545,0.11910390952492461,0.012867647058823529,0.003676470588235294,0.7371323529411765,0.15808823529411764,0.04595588235294118
